"year","datetime","latitude","longitude","cbsd_foliar_bool","cbsd_stem_bool","cbsd_root_bool","cmd_foliar_bool","adult_whitefly_mean","num_plants_surveyed_any","num_plants_surveyed_whitefly","cbsd_any_bool","crnd_foliar_bool","crnd_stem_bool","crnd_root_bool","crnd_any_bool","cbsd_or_crnd_any_bool","country_code","data_source","merged_id"
2017,NA,0.645797,33.8196,TRUE,NA,NA,TRUE,0.2,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2390"
2007,NA,0.6466333,34.16988,FALSE,NA,NA,TRUE,0.133333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2391"
2007,NA,0.6466667,33.99623,FALSE,NA,NA,TRUE,15.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2392"
2007,NA,0.6491667,32.4207,TRUE,NA,NA,TRUE,23.33333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2393"
2007,NA,0.6497222,32.97639,FALSE,NA,NA,FALSE,2.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2394"
2013,NA,0.6497222,33.005,TRUE,NA,NA,FALSE,27.56666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2395"
2004,NA,0.6503,32.70247,FALSE,NA,NA,TRUE,1.733333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2396"
2004,NA,0.6504667,31.9722,FALSE,NA,NA,TRUE,2.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2397"
2015,NA,0.65143,33.75508,TRUE,NA,NA,TRUE,2.966666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2398"
2006,NA,0.65575,32.70423,TRUE,NA,NA,TRUE,2.266666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2399"
2015,NA,0.6565,31.96901,FALSE,NA,NA,TRUE,14.7,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2400"
2007,NA,0.6568333,32.63517,TRUE,NA,NA,TRUE,1.666666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2401"
2015,NA,0.65732,32.98388,TRUE,NA,NA,FALSE,8.733333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2402"
2007,NA,0.6573333,32.4625,TRUE,NA,NA,TRUE,2.066666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2403"
2006,NA,0.6580333,32.86175,FALSE,NA,NA,TRUE,1,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2404"
2017,NA,0.658401,33.015033,TRUE,NA,NA,TRUE,1.766666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2405"
2017,NA,0.659145,31.459574,FALSE,NA,NA,TRUE,5.166666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2406"
2015,NA,0.66039,32.86523,TRUE,NA,NA,FALSE,11.36666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2407"
2013,NA,0.66095,33.40136,TRUE,NA,NA,FALSE,5.033333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2408"
2007,NA,0.66175,34.17303,FALSE,NA,NA,TRUE,3.6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2409"
2017,NA,0.662024,33.774317,TRUE,NA,NA,TRUE,1.266666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2410"
2013,NA,0.6625,32.86722,TRUE,NA,NA,FALSE,2.833333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2411"
2017,NA,0.662891,32.867913,TRUE,NA,NA,FALSE,10,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2412"
2007,NA,0.6655556,32.49444,TRUE,NA,NA,TRUE,2.8,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2413"
2017,NA,0.666562,32.654154,TRUE,NA,NA,TRUE,4.566666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2414"
2017,NA,0.667478,32.937866,TRUE,NA,NA,TRUE,3.166666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2415"
2004,NA,0.6676167,32.45527,FALSE,NA,NA,TRUE,18.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2416"
2015,NA,0.66788,32.84118,TRUE,NA,NA,FALSE,30.33333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2417"
2010,NA,0.67005,33.38755,TRUE,NA,NA,FALSE,127.7333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2418"
2015,NA,0.67038,32.07436,TRUE,NA,NA,TRUE,6.5,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2419"
2005,NA,0.6725,31.9905,FALSE,NA,NA,TRUE,0.666666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2420"
2015,NA,0.67253,31.33924,FALSE,NA,NA,TRUE,19.03333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2421"
2004,NA,0.6726667,33.55,FALSE,NA,NA,TRUE,9.733333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2422"
2017,NA,0.673972,32.088652,TRUE,NA,NA,TRUE,45.13333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2423"
2015,NA,0.67465,31.26028,FALSE,NA,NA,TRUE,26.23333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2424"
2007,NA,0.6746667,32.8855,TRUE,NA,NA,TRUE,4.2,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2425"
2015,NA,0.67496,31.47318,FALSE,NA,NA,TRUE,9.8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2426"
2007,NA,0.675,32.423,FALSE,NA,NA,TRUE,4.133333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2427"
2004,NA,0.6751,32.52748,FALSE,NA,NA,TRUE,11.13333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2428"
2004,NA,0.6751833,32.06527,FALSE,NA,NA,TRUE,5.8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2429"
2004,NA,0.6752667,32.60938,FALSE,NA,NA,TRUE,7,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2430"
2006,NA,0.6754,31.99457,TRUE,NA,NA,FALSE,2,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2431"
2004,NA,0.67545,32.8307,FALSE,NA,NA,TRUE,79.53333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2432"
2013,NA,0.6763889,32.92833,TRUE,NA,NA,FALSE,7.8,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2433"
2006,NA,0.6769667,32.0624,FALSE,NA,NA,TRUE,0.066666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2434"
2015,NA,0.67707,32.49816,TRUE,NA,NA,TRUE,4.133333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2435"
2015,NA,0.67825,32.69875,TRUE,NA,NA,TRUE,114.5,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2436"
2005,NA,0.6793333,31.95583,FALSE,NA,NA,TRUE,6.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2437"
2015,NA,0.67941,32.9257,TRUE,NA,NA,FALSE,20.46666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2438"
2006,NA,0.68025,32.81937,FALSE,NA,NA,TRUE,1.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2439"
2007,NA,0.6802778,32.68933,TRUE,NA,NA,FALSE,2.266666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2440"
2017,NA,0.681468,32.816382,TRUE,NA,NA,TRUE,5.6,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2441"
2004,NA,0.68175,31.94525,FALSE,NA,NA,TRUE,6.333333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2442"
2017,NA,0.681808,32.895965,TRUE,NA,NA,TRUE,9.7,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2443"
2015,NA,0.68218,32.00328,FALSE,NA,NA,TRUE,1.533333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2444"
2004,NA,0.6833333,33.63917,FALSE,NA,NA,TRUE,12.53333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2445"
2004,NA,0.68355,32.25185,FALSE,NA,NA,TRUE,5,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2446"
2017,NA,0.683973,32.808431,TRUE,NA,NA,TRUE,1.866666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2447"
2013,NA,0.6844444,32.90639,TRUE,NA,NA,FALSE,4.966666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2448"
2006,NA,0.68465,32.5512,FALSE,NA,NA,TRUE,14.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2449"
2015,NA,0.68533,32.89297,TRUE,NA,NA,TRUE,42.3,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2450"
2013,NA,0.68546,32.05481,TRUE,NA,NA,TRUE,3.633333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2451"
2017,NA,0.685642,32.732323,TRUE,NA,NA,TRUE,1.633333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2452"
2017,NA,0.687414,32.501173,TRUE,NA,NA,TRUE,12.66666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2453"
2005,NA,0.6875,31.97267,FALSE,NA,NA,TRUE,1.6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2454"
2004,NA,0.6887167,33.07445,FALSE,NA,NA,TRUE,68.53333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2455"
2013,NA,0.6891667,32.83417,TRUE,NA,NA,FALSE,21.06666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2456"
2013,NA,0.69,33.03361,TRUE,NA,NA,FALSE,3.3,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2457"
2004,NA,0.69085,32.00975,FALSE,NA,NA,TRUE,37.06666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2458"
2017,NA,0.692434,32.136776,TRUE,NA,NA,TRUE,2.033333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2459"
2007,NA,0.6924833,34.00544,FALSE,NA,NA,TRUE,22.8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2460"
2004,NA,0.6931833,32.42568,FALSE,NA,NA,TRUE,6.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2461"
2004,NA,0.69355,32.50317,FALSE,NA,NA,TRUE,2.8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2462"
2004,NA,0.69355,32.51015,FALSE,NA,NA,TRUE,11.26666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2463"
2017,NA,0.696515,31.794711,FALSE,NA,NA,TRUE,597.0333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2464"
2015,NA,0.69712,33.00549,TRUE,NA,NA,TRUE,33.83333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2465"
2017,NA,0.697209,32.615131,TRUE,NA,NA,FALSE,1.566666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2466"
2017,NA,0.69724,32.027765,TRUE,NA,NA,TRUE,1.266666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2467"
2005,NA,0.6998333,32.041,FALSE,NA,NA,TRUE,5.466666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2468"
2007,NA,0.7011111,32.60194,TRUE,NA,NA,TRUE,3.266666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2469"
2007,NA,0.7013333,32.50583,TRUE,NA,NA,FALSE,3.6,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2470"
2017,NA,0.701869,32.694041,TRUE,NA,NA,TRUE,6.366666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2471"
2004,NA,0.7022,32.3011,FALSE,NA,NA,TRUE,10.46666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2472"
2006,NA,0.70285,32.73845,TRUE,NA,NA,TRUE,2.066666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2473"
2007,NA,0.7034333,33.9556,FALSE,NA,NA,TRUE,19,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2474"
2007,NA,0.705,32.54778,TRUE,NA,NA,TRUE,8.333333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2475"
2007,NA,0.7059667,34.15177,FALSE,NA,NA,TRUE,3.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2476"
2004,NA,0.706,33.7845,FALSE,NA,NA,TRUE,8.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2477"
2007,NA,0.7066167,34.17475,FALSE,NA,NA,TRUE,2.8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2478"
2006,NA,0.7083,32.78183,TRUE,NA,NA,TRUE,10,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2479"
2006,NA,0.7085667,32.0417,FALSE,NA,NA,TRUE,0.066666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2480"
2017,NA,0.708619,32.572905,TRUE,NA,NA,TRUE,1.1,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2481"
2004,NA,0.7093167,32.36568,FALSE,NA,NA,TRUE,3.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2482"
2017,NA,0.709878,31.141535,FALSE,NA,NA,TRUE,7.233333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2483"
2013,NA,0.7103,33.83211,TRUE,NA,NA,TRUE,4.9,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2484"
2007,NA,0.7105556,32.54778,FALSE,NA,NA,TRUE,10.53333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2485"
2004,NA,0.7107667,32.54873,FALSE,NA,NA,TRUE,17.06666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2486"
2013,NA,0.711389,32.895,TRUE,NA,NA,FALSE,59.36666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2487"
2004,NA,0.7126667,32.69245,FALSE,NA,NA,TRUE,8.333333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2488"
2015,NA,0.71306,32.93175,TRUE,NA,NA,TRUE,15.53333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2489"
2017,NA,0.713553,31.197781,TRUE,NA,NA,TRUE,0.3,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2490"
2013,NA,0.71577,33.35357,TRUE,NA,NA,FALSE,53.53333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2491"
2004,NA,0.7165,32.78368,FALSE,NA,NA,TRUE,57.26666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2492"
2013,NA,0.71676,33.76907,TRUE,NA,NA,TRUE,3.3,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2493"
2004,NA,0.71795,32.80213,FALSE,NA,NA,TRUE,7.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2494"
2017,NA,0.719869,31.437407,FALSE,NA,NA,TRUE,2.033333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2495"
2017,NA,0.721136,32.896556,TRUE,NA,NA,FALSE,4.633333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2496"
2004,NA,0.7211667,33.47417,FALSE,NA,NA,TRUE,3.6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2497"
2017,NA,0.721175,32.938247,TRUE,NA,NA,FALSE,0.2,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2498"
2017,NA,0.722014,31.738642,FALSE,NA,NA,TRUE,43.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2499"
2004,NA,0.7221667,33.58367,FALSE,NA,NA,TRUE,6.6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2500"
2013,NA,0.72293,33.58207,TRUE,NA,NA,FALSE,0.9,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2501"
2004,NA,0.724,33.7715,FALSE,NA,NA,TRUE,2.857142857,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2502"
2006,NA,0.7249167,33.07687,FALSE,NA,NA,TRUE,2.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2503"
2007,NA,0.7266667,32.4175,TRUE,NA,NA,FALSE,4.666666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2504"
2006,NA,0.7279,32.49865,FALSE,NA,NA,TRUE,11.26666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2505"
2004,NA,0.7281167,32.61798,FALSE,NA,NA,TRUE,3.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2506"
2004,NA,0.7281167,33.15382,FALSE,NA,NA,TRUE,178.1333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2507"
2015,NA,0.72929,32.68828,FALSE,NA,NA,FALSE,98.86666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2508"
2017,NA,0.73,33.15,TRUE,NA,NA,TRUE,13.96666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2509"
2015,NA,0.73013,32.05074,TRUE,NA,NA,FALSE,80.9,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2510"
2013,NA,0.731944,33.1515,TRUE,NA,NA,FALSE,3.366666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2511"
2015,NA,0.73311,32.52773,TRUE,NA,NA,FALSE,12.16666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2512"
2017,NA,0.73321,32.782459,TRUE,NA,NA,TRUE,4.1,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2513"
2004,NA,0.7335,31.3275,FALSE,NA,NA,TRUE,14.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2514"
2013,NA,0.7336111,33.02194,TRUE,NA,NA,TRUE,4.033333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2515"
2004,NA,0.7336667,33.70967,FALSE,NA,NA,TRUE,6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2516"
2004,NA,0.7341667,33.62117,FALSE,NA,NA,TRUE,39.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2517"
2004,NA,0.7343333,33.58817,FALSE,NA,NA,TRUE,12.06666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2518"
2004,NA,0.7351333,32.43532,FALSE,NA,NA,TRUE,5.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2519"
2013,NA,0.73543,33.70504,TRUE,NA,NA,TRUE,0.7,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2520"
2007,NA,0.7361111,32.53028,TRUE,NA,NA,FALSE,1.866666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2521"
2004,NA,0.7367667,33.21623,FALSE,NA,NA,TRUE,3.533333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2522"
2015,NA,0.73677,33.09107,TRUE,NA,NA,TRUE,4.033333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2523"
2015,NA,0.73764,33.21202,TRUE,NA,NA,TRUE,6.166666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2524"
2006,NA,0.7376667,32.53275,TRUE,NA,NA,TRUE,1.4,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2525"
2007,NA,0.7377833,33.122,FALSE,NA,NA,TRUE,17.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2526"
2004,NA,0.7386,33.135,FALSE,NA,NA,TRUE,108.4666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2527"
2006,NA,0.7393333,33.1349,FALSE,NA,NA,TRUE,0.266666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2528"
2015,NA,0.73934,33.1539,TRUE,NA,NA,TRUE,4.233333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2529"
2004,NA,0.74,33.70883,FALSE,NA,NA,TRUE,25.85714286,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2530"
2007,NA,0.7414,34.08102,FALSE,NA,NA,TRUE,1.333333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2531"
2004,NA,0.7415,33.641,FALSE,NA,NA,TRUE,8.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2532"
2017,NA,0.742412,32.801878,TRUE,NA,NA,TRUE,11.66666667,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2533"
2007,NA,0.74305,34.18228,FALSE,NA,NA,TRUE,0.933333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2534"
2017,NA,0.743055,31.064342,FALSE,NA,NA,TRUE,0.3,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2535"
2006,NA,0.7448,33.17678,FALSE,NA,NA,TRUE,0.6,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2536"
2015,NA,0.74488,32.93604,TRUE,NA,NA,FALSE,39.8,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2537"
2005,NA,0.745,31.97717,FALSE,NA,NA,TRUE,31.66666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2538"
2006,NA,0.7451833,31.97572,TRUE,NA,NA,TRUE,0.4,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2539"
2005,NA,0.7458333,32.0605,FALSE,NA,NA,TRUE,1.733333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2540"
2004,NA,0.74595,32.06008,FALSE,NA,NA,TRUE,0.533333333,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2541"
2006,NA,0.7464333,32.14373,FALSE,NA,NA,TRUE,1.8,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2542"
2007,NA,0.74795,34.02137,FALSE,NA,NA,TRUE,15.4,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2543"
2017,NA,0.748865,32.510512,TRUE,NA,NA,TRUE,11.23333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2544"
2007,NA,0.7514167,34.1162,FALSE,NA,NA,TRUE,0.066666667,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2545"
2007,NA,0.7522222,32.44389,TRUE,NA,NA,FALSE,6.533333333,NA,NA,TRUE,NA,NA,NA,NA,TRUE,"UGA","uga_paper_data","merged_id_2546"
2006,NA,0.7525,31.10972,FALSE,NA,NA,TRUE,2.2,NA,NA,FALSE,NA,NA,NA,NA,FALSE,"UGA","uga_paper_data","merged_id_2547"
